onset	duration	trial_type	correct
4	6.0	CS1	1
16	6.0	CS4	1
28	6.0	MS4	1
38	6.0	MS2	0
48	6.0	MS1	1
58	6.0	MS2	1
68	6.0	CS1	1
78	6.0	CS2	1
90	6.0	CS1	1
100	6.0	CS1	1
110	6.0	CS3	0
122	6.0	MS1	1
134	6.0	MS4	1
148	6.0	CS4	1
158	6.0	MS4	1
168	6.0	MS3	1
178	6.0	MS1	0
192	6.0	MS3	1
202	6.0	CS2	0
212	6.0	CS3	1
226	6.0	CS2	1
236	6.0	CS4	0
246	6.0	MS1	1
258	6.0	CS3	1
270	6.0	CS3	1
280	6.0	MS3	1
294	6.0	CS3	1
304	6.0	MS2	1
316	6.0	MS4	1
326	6.0	MS4	1
336	6.0	CS4	1
348	6.0	MS3	1
360	6.0	MS2	1
370	6.0	CS4	0
382	6.0	MS1	0
394	6.0	CS2	0
404	6.0	CS1	1
414	6.0	MS3	1
426	6.0	CS2	1
438	6.0	MS2	1
