onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS4	1
26	6.0	MS2	1
36	6.0	CS3	1
46	6.0	MS2	1
56	6.0	MS3	1
66	6.0	MS2	1
78	6.0	CS1	0
88	6.0	MS1	1
98	6.0	MS4	1
110	6.0	CS4	0
120	6.0	MS4	1
130	6.0	CS2	1
148	6.0	MS3	1
158	6.0	MS3	1
170	6.0	CS2	1
180	6.0	MS2	1
194	6.0	MS4	1
204	6.0	MS3	1
216	6.0	MS1	1
230	6.0	CS4	1
240	6.0	CS3	1
250	6.0	CS1	0
260	6.0	MS3	1
270	6.0	CS2	1
280	6.0	CS1	0
292	6.0	CS1	0
302	6.0	CS4	1
312	6.0	MS1	1
322	6.0	CS2	1
334	6.0	MS1	1
346	6.0	CS3	1
356	6.0	MS1	1
366	6.0	CS4	1
378	6.0	CS3	1
392	6.0	CS4	1
402	6.0	CS2	1
412	6.0	MS4	1
422	6.0	CS1	1
438	6.0	CS3	1
