onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	MS4	1
24	6.0	CS4	1
38	6.0	CS1	0
54	6.0	CS1	1
64	6.0	CS1	1
74	6.0	MS1	1
86	6.0	MS3	1
96	6.0	CS2	1
106	6.0	MS1	1
116	6.0	MS4	1
130	6.0	CS2	1
144	6.0	CS3	1
156	6.0	CS3	1
166	6.0	MS4	1
178	6.0	CS2	0
190	6.0	CS3	1
200	6.0	CS3	1
212	6.0	MS4	1
222	6.0	MS1	1
234	6.0	MS1	1
244	6.0	MS2	0
258	6.0	MS2	1
268	6.0	MS2	1
278	6.0	MS4	1
288	6.0	MS3	1
298	6.0	CS4	0
308	6.0	CS1	0
318	6.0	CS3	1
332	6.0	MS2	1
344	6.0	MS3	1
356	6.0	CS4	1
366	6.0	CS4	1
376	6.0	MS3	1
388	6.0	CS2	1
398	6.0	MS3	0
408	6.0	MS2	0
418	6.0	MS1	1
428	6.0	CS1	1
438	6.0	CS2	1
