onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS4	1
24	6.0	MS2	1
34	6.0	MS2	1
46	6.0	CS4	1
56	6.0	CS1	1
66	6.0	MS2	1
80	6.0	MS4	1
92	6.0	CS3	1
104	6.0	MS1	1
114	6.0	CS3	1
124	6.0	CS2	1
138	6.0	MS2	1
148	6.0	CS2	1
158	6.0	CS1	1
168	6.0	MS3	1
180	6.0	MS1	1
190	6.0	CS4	0
200	6.0	MS4	1
210	6.0	MS1	1
224	6.0	CS2	1
234	6.0	CS2	1
244	6.0	MS1	1
256	6.0	MS1	1
268	6.0	CS3	1
280	6.0	CS4	1
290	6.0	CS4	1
302	6.0	CS1	1
314	6.0	MS3	1
324	6.0	MS3	1
334	6.0	CS1	1
346	6.0	CS3	1
360	6.0	CS4	1
374	6.0	CS2	0
386	6.0	MS3	1
396	6.0	MS2	1
406	6.0	CS1	1
416	6.0	CS3	1
426	6.0	MS3	1
438	6.0	MS4	1
