onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS3	1
24	6.0	MS1	1
34	6.0	MS4	1
46	6.0	MS2	1
56	6.0	CS2	1
66	6.0	MS3	1
78	6.0	MS3	1
90	6.0	MS4	1
102	6.0	MS4	1
112	6.0	CS2	1
122	6.0	CS3	1
132	6.0	CS3	1
146	6.0	CS1	1
156	6.0	MS2	1
168	6.0	MS3	1
178	6.0	CS4	1
190	6.0	CS3	1
200	6.0	MS2	1
210	6.0	MS1	1
222	6.0	MS1	1
232	6.0	CS4	1
246	6.0	MS2	1
256	6.0	CS3	1
266	6.0	CS2	1
276	6.0	CS1	1
288	6.0	CS2	1
298	6.0	MS1	1
312	6.0	MS4	1
322	6.0	CS3	1
336	6.0	MS3	1
346	6.0	CS1	1
356	6.0	MS4	1
368	6.0	CS2	0
384	6.0	CS4	1
394	6.0	MS1	1
404	6.0	CS1	1
416	6.0	CS4	1
426	6.0	MS2	1
438	6.0	CS4	1
