onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS4	1
26	6.0	MS1	1
36	6.0	MS1	1
46	6.0	MS3	1
56	6.0	MS1	1
66	6.0	CS3	1
76	6.0	MS1	1
86	6.0	CS4	0
96	6.0	MS4	1
106	6.0	CS4	1
118	6.0	MS4	1
128	6.0	MS3	1
140	6.0	MS4	1
154	6.0	CS2	1
164	6.0	CS2	1
174	6.0	MS4	1
184	6.0	CS1	1
194	6.0	CS3	1
204	6.0	MS2	1
216	6.0	MS3	1
226	6.0	MS2	1
238	6.0	CS2	1
248	6.0	MS2	1
258	6.0	CS1	1
268	6.0	CS1	1
284	6.0	CS3	1
300	6.0	CS4	1
312	6.0	CS2	1
328	6.0	MS1	1
340	6.0	CS4	1
350	6.0	MS2	1
360	6.0	CS2	1
372	6.0	CS3	1
382	6.0	MS3	1
394	6.0	MS2	1
404	6.0	CS3	1
414	6.0	CS4	1
428	6.0	MS3	1
438	6.0	CS1	1
