onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	CS2	1
28	6.0	CS3	1
38	6.0	MS3	1
50	6.0	MS4	1
60	6.0	MS1	1
72	6.0	MS2	1
82	6.0	CS1	1
92	6.0	MS3	1
106	6.0	MS4	1
118	6.0	CS3	1
132	6.0	MS3	1
142	6.0	MS2	1
152	6.0	CS4	1
166	6.0	MS3	1
176	6.0	CS1	1
186	6.0	MS1	1
196	6.0	CS2	0
208	6.0	CS4	1
218	6.0	CS2	0
228	6.0	CS3	1
240	6.0	MS4	1
250	6.0	CS1	1
260	6.0	CS4	1
270	6.0	MS2	1
280	6.0	CS3	1
290	6.0	MS1	1
300	6.0	MS2	1
314	6.0	CS2	1
324	6.0	MS4	1
336	6.0	CS4	1
346	6.0	CS3	1
356	6.0	MS4	0
368	6.0	CS2	1
378	6.0	CS4	1
392	6.0	CS1	1
406	6.0	MS1	1
416	6.0	CS1	1
428	6.0	MS3	1
438	6.0	MS1	1
