onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS3	1
24	6.0	MS2	1
36	6.0	CS4	0
46	6.0	CS1	1
56	6.0	MS3	1
68	6.0	MS4	0
78	6.0	CS2	1
90	6.0	MS2	1
100	6.0	CS2	1
110	6.0	MS1	1
122	6.0	MS4	1
132	6.0	MS4	1
148	6.0	MS2	1
160	6.0	CS1	0
170	6.0	MS1	1
182	6.0	MS1	1
192	6.0	CS2	1
202	6.0	CS3	1
212	6.0	CS2	1
222	6.0	MS2	1
232	6.0	MS1	1
242	6.0	CS1	0
252	6.0	CS4	1
264	6.0	CS2	1
278	6.0	CS1	1
290	6.0	CS4	1
300	6.0	CS3	1
312	6.0	MS2	1
322	6.0	CS3	1
332	6.0	CS4	1
344	6.0	CS3	1
354	6.0	MS3	0
364	6.0	MS3	1
374	6.0	CS3	1
384	6.0	MS4	1
396	6.0	MS1	1
410	6.0	MS3	1
426	6.0	CS4	1
438	6.0	CS1	1
