onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS4	1
24	6.0	MS2	1
34	6.0	CS2	1
44	6.0	MS3	1
56	6.0	MS1	1
66	6.0	MS3	1
82	6.0	CS1	1
92	6.0	CS2	1
106	6.0	CS3	1
116	6.0	CS1	1
126	6.0	CS1	1
138	6.0	CS4	1
148	6.0	CS4	1
158	6.0	CS2	1
168	6.0	MS4	1
180	6.0	MS1	1
190	6.0	CS2	1
206	6.0	CS3	1
218	6.0	CS4	1
232	6.0	MS2	1
244	6.0	CS1	1
256	6.0	MS4	1
268	6.0	CS2	1
278	6.0	MS2	1
288	6.0	CS3	1
298	6.0	MS3	1
308	6.0	CS1	1
320	6.0	CS3	1
330	6.0	MS1	1
342	6.0	CS4	1
352	6.0	MS3	1
362	6.0	MS3	1
372	6.0	CS3	1
386	6.0	MS1	1
398	6.0	MS2	1
408	6.0	MS2	1
418	6.0	MS4	1
428	6.0	CS4	1
438	6.0	MS1	1
