onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS2	1
24	6.0	MS1	1
40	6.0	CS3	1
50	6.0	MS3	1
60	6.0	CS1	1
70	6.0	CS1	1
80	6.0	MS3	1
90	6.0	MS4	1
100	6.0	MS4	1
110	6.0	CS4	1
120	6.0	MS4	1
132	6.0	MS1	1
142	6.0	MS3	1
154	6.0	MS3	1
164	6.0	CS3	1
176	6.0	CS2	1
186	6.0	MS1	1
196	6.0	MS1	1
206	6.0	CS2	1
218	6.0	MS3	1
232	6.0	CS4	1
246	6.0	MS2	1
258	6.0	CS4	1
268	6.0	CS2	1
278	6.0	MS2	1
288	6.0	CS3	1
302	6.0	MS4	1
312	6.0	MS2	1
324	6.0	MS4	1
334	6.0	CS1	0
348	6.0	CS2	1
358	6.0	CS2	1
368	6.0	CS1	1
382	6.0	CS4	1
392	6.0	MS2	1
402	6.0	CS4	1
412	6.0	CS3	1
422	6.0	CS3	1
438	6.0	CS1	1
