onset	duration	trial_type	correct
4	6.0	MS3	1
14	6.0	MS1	1
24	6.0	MS2	1
34	6.0	CS4	1
46	6.0	CS2	1
58	6.0	MS4	1
68	6.0	CS4	1
78	6.0	MS4	1
88	6.0	MS3	1
98	6.0	MS4	1
110	6.0	CS1	1
120	6.0	CS4	1
130	6.0	CS1	1
140	6.0	MS4	1
154	6.0	CS3	1
164	6.0	CS3	1
176	6.0	MS1	1
186	6.0	CS2	1
196	6.0	MS2	1
206	6.0	MS3	1
216	6.0	CS2	1
226	6.0	MS3	1
236	6.0	CS3	1
246	6.0	CS2	1
256	6.0	MS4	1
270	6.0	MS2	1
282	6.0	CS1	1
294	6.0	CS4	1
304	6.0	MS3	1
318	6.0	CS3	1
328	6.0	MS1	1
340	6.0	CS2	1
350	6.0	CS1	1
360	6.0	CS1	1
370	6.0	CS3	1
382	6.0	MS2	1
392	6.0	MS1	1
408	6.0	MS1	1
422	6.0	CS4	1
438	6.0	MS2	1
