onset	duration	trial_type	correct
4	6.0	CS2	0
14	6.0	MS1	1
24	6.0	CS2	1
34	6.0	CS3	1
44	6.0	MS2	1
54	6.0	CS3	1
64	6.0	MS3	1
74	6.0	MS3	1
84	6.0	CS2	1
94	6.0	CS2	1
108	6.0	MS2	1
122	6.0	CS4	1
132	6.0	MS2	1
144	6.0	CS3	1
156	6.0	MS4	1
166	6.0	MS3	1
178	6.0	MS2	1
188	6.0	CS1	1
198	6.0	CS1	1
212	6.0	MS2	1
222	6.0	MS4	1
232	6.0	CS2	1
242	6.0	CS4	1
254	6.0	CS1	1
266	6.0	CS3	1
282	6.0	CS1	1
296	6.0	MS3	1
306	6.0	MS4	1
318	6.0	MS1	1
334	6.0	MS1	1
344	6.0	MS1	1
354	6.0	CS3	1
364	6.0	CS4	1
374	6.0	MS4	1
384	6.0	CS4	1
396	6.0	CS4	1
406	6.0	CS1	1
416	6.0	MS1	1
426	6.0	MS4	1
438	6.0	MS3	1
