onset	duration	trial_type	correct
4	6.0	MS3	0
14	6.0	MS3	1
24	6.0	MS1	1
36	6.0	MS1	1
46	6.0	MS4	1
58	6.0	MS4	1
72	6.0	MS2	1
86	6.0	CS3	0
102	6.0	MS1	1
116	6.0	CS1	1
128	6.0	CS1	0
138	6.0	MS3	1
148	6.0	MS2	1
158	6.0	CS2	1
170	6.0	MS2	1
180	6.0	MS2	1
190	6.0	MS4	0
200	6.0	CS2	1
210	6.0	CS1	1
220	6.0	CS4	0
234	6.0	CS3	0
244	6.0	MS1	1
256	6.0	CS1	1
266	6.0	CS2	0
276	6.0	CS3	1
288	6.0	CS3	1
298	6.0	CS2	0
308	6.0	MS3	1
322	6.0	CS2	1
336	6.0	MS4	1
346	6.0	MS2	1
356	6.0	CS4	1
366	6.0	CS4	1
376	6.0	MS3	1
388	6.0	CS4	1
398	6.0	MS4	0
408	6.0	CS4	1
418	6.0	MS1	1
428	6.0	CS3	1
438	6.0	CS1	1
