onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS2	1
24	6.0	MS2	1
34	6.0	MS3	1
46	6.0	MS1	1
56	6.0	MS3	1
68	6.0	CS4	1
78	6.0	MS4	0
88	6.0	CS2	1
104	6.0	MS3	1
114	6.0	CS3	1
124	6.0	MS4	1
134	6.0	MS3	0
144	6.0	CS4	1
154	6.0	CS2	0
168	6.0	MS2	1
178	6.0	CS1	1
188	6.0	CS1	1
198	6.0	MS1	1
210	6.0	MS3	1
220	6.0	MS1	1
230	6.0	CS2	1
240	6.0	MS2	1
250	6.0	MS1	1
260	6.0	CS3	0
270	6.0	CS4	1
282	6.0	CS1	1
296	6.0	CS3	1
308	6.0	MS4	1
318	6.0	CS3	0
330	6.0	CS4	1
340	6.0	MS1	1
350	6.0	MS4	1
364	6.0	CS3	1
374	6.0	CS1	1
384	6.0	CS2	1
396	6.0	CS2	1
408	6.0	CS1	0
422	6.0	MS2	1
438	6.0	CS4	0
