onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS3	1
24	6.0	MS1	1
36	6.0	CS1	1
48	6.0	MS4	1
62	6.0	CS4	1
72	6.0	CS4	1
84	6.0	CS1	1
94	6.0	CS3	1
104	6.0	CS4	1
114	6.0	CS3	1
128	6.0	CS1	1
138	6.0	MS4	1
150	6.0	MS1	1
162	6.0	CS3	1
176	6.0	MS3	1
186	6.0	CS1	1
196	6.0	MS1	1
208	6.0	MS3	1
218	6.0	MS2	1
228	6.0	CS2	1
238	6.0	MS1	1
248	6.0	CS4	1
258	6.0	CS2	1
268	6.0	MS3	1
280	6.0	MS2	1
290	6.0	CS4	1
302	6.0	CS2	1
314	6.0	MS4	1
324	6.0	MS2	1
336	6.0	CS3	1
346	6.0	MS4	1
356	6.0	MS4	1
366	6.0	CS1	1
382	6.0	CS2	1
394	6.0	CS3	1
404	6.0	CS2	1
414	6.0	MS2	1
424	6.0	MS3	1
438	6.0	MS2	1
