onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	CS1	1
24	6.0	MS4	1
34	6.0	MS2	1
44	6.0	MS2	0
54	6.0	MS3	1
64	6.0	CS1	1
76	6.0	MS1	1
86	6.0	MS1	1
100	6.0	MS2	1
112	6.0	CS2	0
122	6.0	MS4	1
136	6.0	CS2	0
148	6.0	CS1	1
162	6.0	MS2	1
172	6.0	CS3	0
188	6.0	CS3	1
200	6.0	CS1	1
210	6.0	CS4	0
220	6.0	MS4	1
230	6.0	CS1	0
240	6.0	MS1	0
250	6.0	MS4	1
262	6.0	MS3	1
272	6.0	CS2	1
284	6.0	CS3	0
294	6.0	CS3	1
308	6.0	MS3	0
318	6.0	MS2	1
332	6.0	MS3	1
342	6.0	MS3	1
354	6.0	CS4	1
364	6.0	CS4	1
376	6.0	MS4	1
386	6.0	MS1	0
398	6.0	CS4	1
408	6.0	CS2	0
418	6.0	CS3	1
428	6.0	CS2	1
438	6.0	MS1	1
