onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS1	1
24	6.0	MS2	0
38	6.0	MS3	1
48	6.0	MS3	1
58	6.0	CS2	1
68	6.0	MS4	1
78	6.0	MS1	1
88	6.0	MS3	1
100	6.0	CS4	1
112	6.0	MS1	0
122	6.0	MS4	1
132	6.0	MS4	0
142	6.0	CS3	1
154	6.0	CS2	1
166	6.0	MS4	1
180	6.0	CS1	1
194	6.0	MS3	1
204	6.0	CS1	1
222	6.0	CS2	1
236	6.0	CS4	0
246	6.0	CS2	1
258	6.0	CS3	1
268	6.0	MS2	1
278	6.0	CS4	1
288	6.0	CS1	1
298	6.0	MS2	1
308	6.0	CS1	1
318	6.0	CS4	1
328	6.0	MS2	1
338	6.0	CS2	1
348	6.0	MS1	1
362	6.0	MS2	1
372	6.0	CS3	1
384	6.0	CS4	1
396	6.0	CS3	1
406	6.0	MS1	1
416	6.0	CS3	1
426	6.0	MS3	0
438	6.0	MS4	1
