onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS4	1
26	6.0	CS2	1
36	6.0	MS4	0
48	6.0	CS1	1
60	6.0	CS1	1
72	6.0	CS3	1
82	6.0	MS1	1
96	6.0	MS3	1
108	6.0	CS2	1
118	6.0	MS2	1
128	6.0	MS1	1
138	6.0	CS3	1
148	6.0	CS2	1
158	6.0	CS3	1
172	6.0	CS4	0
184	6.0	CS1	1
196	6.0	MS3	1
206	6.0	CS1	1
216	6.0	CS4	1
228	6.0	CS4	1
238	6.0	MS3	1
248	6.0	CS2	1
258	6.0	MS1	1
270	6.0	MS1	1
282	6.0	MS2	1
294	6.0	MS4	1
304	6.0	CS1	1
314	6.0	CS2	1
326	6.0	CS3	1
340	6.0	CS3	1
350	6.0	MS3	1
364	6.0	CS4	1
378	6.0	MS2	1
388	6.0	MS3	1
398	6.0	MS1	1
408	6.0	MS4	1
418	6.0	MS4	1
428	6.0	CS4	1
438	6.0	MS2	1
