onset	duration	trial_type	correct
4	6.0	MS2	1
16	6.0	MS1	1
26	6.0	MS4	1
36	6.0	MS2	1
46	6.0	MS1	0
58	6.0	CS1	1
68	6.0	MS3	1
78	6.0	MS4	1
90	6.0	MS3	0
104	6.0	CS4	1
114	6.0	CS2	1
126	6.0	CS2	1
136	6.0	MS3	0
148	6.0	MS4	1
158	6.0	CS4	1
170	6.0	CS1	1
180	6.0	MS1	1
190	6.0	CS3	1
200	6.0	CS1	0
210	6.0	CS3	1
220	6.0	CS2	0
234	6.0	MS2	0
244	6.0	MS2	1
260	6.0	MS1	1
270	6.0	CS4	1
282	6.0	MS3	1
292	6.0	CS3	0
304	6.0	CS4	1
314	6.0	CS1	1
330	6.0	CS2	1
342	6.0	CS4	1
354	6.0	CS2	1
364	6.0	MS4	1
374	6.0	CS3	1
384	6.0	MS2	0
396	6.0	CS3	1
406	6.0	MS1	1
416	6.0	MS3	1
426	6.0	CS1	0
438	6.0	MS4	1
