onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS3	1
24	6.0	CS4	1
34	6.0	MS2	1
44	6.0	CS1	1
54	6.0	CS2	1
68	6.0	CS3	0
78	6.0	CS1	0
88	6.0	MS4	1
100	6.0	MS4	1
110	6.0	CS3	1
120	6.0	MS3	1
130	6.0	MS1	1
140	6.0	CS2	1
150	6.0	MS4	1
160	6.0	CS1	0
170	6.0	MS3	1
180	6.0	MS4	1
190	6.0	CS4	0
200	6.0	CS3	0
212	6.0	MS1	1
224	6.0	MS2	1
234	6.0	MS2	1
246	6.0	CS4	1
260	6.0	CS2	1
270	6.0	MS1	1
280	6.0	CS3	0
292	6.0	CS2	1
304	6.0	CS1	0
316	6.0	CS1	1
332	6.0	CS4	1
342	6.0	CS2	1
352	6.0	MS3	0
366	6.0	MS3	0
376	6.0	MS2	1
392	6.0	CS3	1
402	6.0	CS4	0
412	6.0	MS1	1
424	6.0	MS2	1
438	6.0	MS4	1
