onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	MS3	1
24	6.0	CS4	1
36	6.0	MS4	1
46	6.0	MS3	1
62	6.0	CS1	1
72	6.0	CS4	0
82	6.0	MS1	1
94	6.0	MS4	0
104	6.0	MS1	1
114	6.0	CS4	1
128	6.0	MS3	1
138	6.0	MS4	1
150	6.0	CS1	0
160	6.0	MS3	0
172	6.0	CS4	1
184	6.0	MS3	1
194	6.0	CS1	0
206	6.0	CS4	1
216	6.0	CS3	0
228	6.0	MS4	1
238	6.0	CS2	1
248	6.0	CS1	1
258	6.0	MS2	1
268	6.0	MS2	1
282	6.0	CS3	1
294	6.0	MS2	0
306	6.0	MS1	0
316	6.0	MS2	0
326	6.0	MS1	1
338	6.0	MS2	1
348	6.0	CS2	1
360	6.0	MS1	1
370	6.0	MS4	0
386	6.0	CS2	1
396	6.0	CS3	1
408	6.0	CS3	1
418	6.0	CS1	1
428	6.0	CS3	1
438	6.0	CS2	1
