onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	CS1	1
24	6.0	CS3	1
34	6.0	CS2	1
46	6.0	CS1	1
56	6.0	MS4	1
66	6.0	MS4	1
76	6.0	MS1	1
92	6.0	CS2	1
102	6.0	MS4	1
114	6.0	MS4	1
124	6.0	CS1	0
134	6.0	MS1	0
144	6.0	CS4	0
158	6.0	MS3	1
170	6.0	CS2	0
182	6.0	MS3	1
192	6.0	CS3	0
202	6.0	MS3	1
214	6.0	MS2	1
228	6.0	CS2	1
244	6.0	CS4	1
254	6.0	MS2	1
266	6.0	MS1	0
276	6.0	MS3	1
286	6.0	CS1	1
300	6.0	MS3	1
310	6.0	CS4	1
320	6.0	CS3	1
330	6.0	MS1	1
342	6.0	CS4	0
352	6.0	CS4	1
362	6.0	MS1	1
372	6.0	MS4	0
384	6.0	CS2	1
394	6.0	MS2	1
404	6.0	CS3	1
414	6.0	CS1	1
424	6.0	MS2	0
438	6.0	CS3	0
