onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	MS2	1
24	6.0	CS3	1
34	6.0	MS3	1
44	6.0	MS3	0
54	6.0	CS2	1
64	6.0	CS2	0
74	6.0	MS3	1
86	6.0	MS1	1
96	6.0	MS2	1
108	6.0	MS2	1
118	6.0	MS2	1
128	6.0	MS4	1
140	6.0	CS2	1
150	6.0	MS1	1
160	6.0	MS4	1
170	6.0	MS3	1
180	6.0	CS3	0
194	6.0	CS4	1
206	6.0	CS4	1
216	6.0	CS4	1
228	6.0	CS3	1
238	6.0	CS1	0
248	6.0	MS1	1
260	6.0	CS2	1
272	6.0	MS1	1
288	6.0	CS4	1
302	6.0	MS4	1
312	6.0	MS4	1
322	6.0	CS1	0
332	6.0	CS3	1
346	6.0	MS2	1
356	6.0	MS1	1
366	6.0	CS1	1
378	6.0	MS3	0
394	6.0	CS1	1
406	6.0	CS2	0
416	6.0	CS4	1
426	6.0	CS1	1
438	6.0	MS4	0
