onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	CS3	1
26	6.0	MS1	1
38	6.0	MS3	0
48	6.0	MS4	1
64	6.0	CS4	0
74	6.0	CS2	1
84	6.0	CS2	1
94	6.0	MS3	1
104	6.0	MS3	1
116	6.0	MS4	1
126	6.0	CS4	1
138	6.0	CS1	1
148	6.0	CS3	0
158	6.0	CS1	1
168	6.0	CS1	1
184	6.0	MS3	1
196	6.0	CS3	1
208	6.0	CS3	1
218	6.0	MS4	0
228	6.0	MS4	0
238	6.0	MS2	1
252	6.0	CS2	1
264	6.0	MS1	1
276	6.0	MS2	0
286	6.0	CS1	1
296	6.0	MS3	1
308	6.0	CS1	1
322	6.0	MS2	1
332	6.0	MS4	1
344	6.0	CS4	1
354	6.0	MS1	1
364	6.0	CS2	1
378	6.0	CS2	1
388	6.0	MS2	1
398	6.0	MS1	1
408	6.0	MS1	1
418	6.0	CS3	1
428	6.0	CS4	1
438	6.0	MS2	1
