onset	duration	trial_type	correct
4	6.0	MS1	1
18	6.0	CS1	1
30	6.0	CS3	1
44	6.0	CS2	1
58	6.0	MS1	1
70	6.0	CS1	1
80	6.0	CS4	1
94	6.0	MS4	1
104	6.0	MS4	1
116	6.0	MS3	1
126	6.0	CS2	1
136	6.0	MS1	1
146	6.0	CS4	1
158	6.0	MS2	1
168	6.0	MS2	1
180	6.0	CS1	1
192	6.0	MS1	1
206	6.0	CS3	1
216	6.0	MS3	1
226	6.0	CS4	1
236	6.0	CS1	1
246	6.0	CS2	1
256	6.0	MS3	1
274	6.0	CS1	1
288	6.0	CS4	1
298	6.0	MS1	1
308	6.0	CS3	1
318	6.0	CS3	1
334	6.0	CS2	1
344	6.0	CS4	1
354	6.0	CS3	1
364	6.0	MS4	1
380	6.0	MS2	1
392	6.0	MS2	1
402	6.0	MS4	1
418	6.0	CS2	1
432	6.0	MS3	1
442	6.0	MS2	1
454	6.0	MS4	1
464	6.0	MS3	1
