onset	duration	trial_type	correct
4	6.0	CS3	1
18	6.0	MS3	1
30	6.0	CS1	1
40	6.0	MS1	1
56	6.0	CS4	1
70	6.0	MS1	1
80	6.0	MS2	1
90	6.0	MS2	1
100	6.0	CS4	1
112	6.0	CS1	1
126	6.0	MS4	1
136	6.0	MS3	1
148	6.0	CS3	1
158	6.0	CS2	1
168	6.0	CS2	1
182	6.0	MS2	1
196	6.0	CS1	1
206	6.0	MS3	1
216	6.0	MS1	1
226	6.0	CS4	1
238	6.0	CS2	1
248	6.0	MS4	1
262	6.0	CS1	1
272	6.0	CS1	1
282	6.0	CS2	1
292	6.0	MS3	1
302	6.0	CS4	1
314	6.0	CS4	1
330	6.0	MS1	1
342	6.0	MS1	1
356	6.0	MS2	1
370	6.0	MS4	1
386	6.0	CS3	1
400	6.0	CS2	1
412	6.0	MS2	1
422	6.0	MS4	1
432	6.0	CS3	1
444	6.0	CS3	1
454	6.0	MS4	1
466	6.0	MS3	1
