onset	duration	trial_type	correct
4	6.0	MS3	1
14	6.0	MS2	1
26	6.0	CS4	1
38	6.0	CS2	1
50	6.0	MS4	1
60	6.0	MS4	1
72	6.0	CS1	1
82	6.0	MS3	1
92	6.0	MS4	1
108	6.0	CS4	1
120	6.0	MS1	1
130	6.0	MS1	1
142	6.0	CS3	1
156	6.0	MS2	1
168	6.0	CS3	1
182	6.0	MS1	1
192	6.0	MS3	1
202	6.0	CS4	1
212	6.0	MS3	1
222	6.0	CS3	1
234	6.0	CS4	1
248	6.0	MS3	1
264	6.0	CS2	1
274	6.0	MS1	1
288	6.0	CS1	1
298	6.0	CS2	1
314	6.0	CS2	1
324	6.0	CS2	1
334	6.0	MS2	1
344	6.0	MS1	1
354	6.0	MS4	1
364	6.0	CS4	1
376	6.0	MS2	1
392	6.0	CS1	1
402	6.0	CS1	1
416	6.0	CS3	1
426	6.0	CS1	1
442	6.0	MS4	1
458	6.0	CS3	1
468	6.0	MS2	1
