onset	duration	trial_type	correct
4	6.0	MS4	1
16	6.0	CS1	1
26	6.0	MS4	1
42	6.0	MS2	1
54	6.0	MS1	1
64	6.0	MS4	1
74	6.0	MS2	1
88	6.0	CS3	0
98	6.0	MS4	1
108	6.0	MS1	1
120	6.0	MS3	1
132	6.0	MS3	1
142	6.0	MS1	1
152	6.0	CS3	1
164	6.0	CS4	0
174	6.0	MS2	1
184	6.0	CS3	1
194	6.0	CS2	1
204	6.0	CS2	1
214	6.0	MS1	1
224	6.0	MS3	1
234	6.0	CS1	1
246	6.0	MS4	1
258	6.0	MS1	1
270	6.0	CS4	1
280	6.0	CS3	1
292	6.0	MS2	1
302	6.0	CS1	0
312	6.0	MS3	1
322	6.0	CS4	0
332	6.0	CS4	1
342	6.0	MS3	1
356	6.0	CS3	0
366	6.0	MS2	1
378	6.0	CS1	1
388	6.0	CS2	1
400	6.0	CS1	0
414	6.0	CS2	1
426	6.0	CS4	1
438	6.0	CS2	1
