onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	MS2	1
24	6.0	CS1	1
36	6.0	CS1	1
46	6.0	CS3	1
56	6.0	CS2	1
66	6.0	MS4	1
78	6.0	MS2	1
90	6.0	CS3	1
100	6.0	CS4	1
112	6.0	CS4	1
122	6.0	MS3	1
132	6.0	MS4	1
144	6.0	CS4	1
154	6.0	MS4	1
168	6.0	CS3	1
178	6.0	MS1	1
192	6.0	CS2	1
202	6.0	CS2	1
214	6.0	MS4	1
224	6.0	CS2	1
234	6.0	CS1	1
244	6.0	MS3	1
254	6.0	CS1	0
266	6.0	MS3	1
280	6.0	CS1	1
290	6.0	MS2	1
304	6.0	MS4	1
314	6.0	CS4	1
324	6.0	MS1	1
334	6.0	CS3	1
346	6.0	CS4	1
362	6.0	MS2	1
372	6.0	MS2	1
384	6.0	MS3	1
394	6.0	CS3	1
406	6.0	MS1	1
416	6.0	MS3	1
428	6.0	MS1	1
438	6.0	MS1	1
