onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	CS4	1
26	6.0	CS3	1
36	6.0	MS2	1
46	6.0	MS3	1
62	6.0	CS4	1
74	6.0	CS4	1
84	6.0	CS2	1
94	6.0	MS1	1
104	6.0	CS1	1
114	6.0	CS1	1
128	6.0	CS3	1
138	6.0	MS1	1
148	6.0	MS3	1
158	6.0	CS1	1
172	6.0	CS4	1
182	6.0	MS4	1
192	6.0	MS3	1
204	6.0	CS2	1
218	6.0	MS3	1
228	6.0	MS1	1
238	6.0	MS2	1
248	6.0	MS4	1
258	6.0	MS2	1
270	6.0	CS1	1
280	6.0	CS2	1
290	6.0	CS2	1
300	6.0	CS3	1
316	6.0	MS1	1
328	6.0	CS2	1
340	6.0	MS4	1
350	6.0	MS4	1
362	6.0	MS2	1
376	6.0	CS3	1
386	6.0	CS3	1
398	6.0	CS1	1
408	6.0	MS3	1
418	6.0	MS4	1
428	6.0	CS4	1
438	6.0	MS1	1
