onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS1	1
24	6.0	MS2	1
34	6.0	MS2	1
44	6.0	CS2	1
54	6.0	MS1	1
64	6.0	MS3	1
74	6.0	MS3	1
86	6.0	CS3	1
96	6.0	CS4	1
106	6.0	CS3	1
118	6.0	MS3	1
128	6.0	MS2	1
138	6.0	CS1	1
150	6.0	CS2	1
160	6.0	CS1	1
174	6.0	MS4	1
186	6.0	MS1	1
196	6.0	CS4	1
206	6.0	MS2	1
218	6.0	MS1	1
230	6.0	CS2	1
240	6.0	CS3	1
250	6.0	MS4	1
260	6.0	MS3	1
270	6.0	CS1	0
280	6.0	CS3	1
290	6.0	MS2	1
302	6.0	CS2	1
316	6.0	CS3	1
332	6.0	CS4	1
348	6.0	MS3	1
358	6.0	MS4	1
370	6.0	CS4	1
380	6.0	MS1	1
396	6.0	CS1	1
406	6.0	CS4	1
416	6.0	CS2	1
428	6.0	CS1	1
438	6.0	MS4	1
