onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	MS1	0
26	6.0	MS4	1
38	6.0	CS3	1
48	6.0	CS3	1
58	6.0	MS3	1
68	6.0	CS2	1
78	6.0	MS4	1
92	6.0	CS1	0
102	6.0	MS4	1
112	6.0	MS3	1
124	6.0	CS2	1
134	6.0	CS1	1
144	6.0	CS3	1
154	6.0	CS4	1
164	6.0	CS1	1
174	6.0	CS4	1
188	6.0	MS3	1
198	6.0	MS1	0
210	6.0	CS4	1
220	6.0	CS2	1
230	6.0	MS3	1
242	6.0	MS2	1
254	6.0	CS1	1
264	6.0	MS2	1
274	6.0	MS1	0
284	6.0	CS3	1
300	6.0	CS2	1
316	6.0	MS1	1
326	6.0	MS2	1
340	6.0	MS4	1
350	6.0	CS4	1
360	6.0	MS2	1
370	6.0	CS1	1
380	6.0	MS1	1
390	6.0	CS2	1
402	6.0	CS3	1
418	6.0	MS2	1
428	6.0	MS3	1
438	6.0	MS4	1
