onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	MS3	1
24	6.0	MS3	0
34	6.0	CS3	1
46	6.0	MS1	1
56	6.0	MS1	1
70	6.0	CS1	1
80	6.0	MS4	1
90	6.0	MS3	1
100	6.0	MS1	1
110	6.0	MS2	1
120	6.0	MS3	1
134	6.0	CS3	1
144	6.0	CS3	1
154	6.0	CS2	1
168	6.0	MS3	1
178	6.0	MS4	1
190	6.0	CS2	1
200	6.0	CS3	1
210	6.0	CS4	1
220	6.0	MS2	1
230	6.0	CS4	0
240	6.0	CS2	1
254	6.0	CS3	1
270	6.0	CS1	1
280	6.0	CS2	1
290	6.0	MS1	1
300	6.0	CS1	1
310	6.0	MS2	1
322	6.0	CS1	1
334	6.0	CS4	1
344	6.0	CS1	1
358	6.0	MS2	1
370	6.0	MS4	1
380	6.0	MS1	1
392	6.0	MS4	1
402	6.0	MS4	1
414	6.0	MS2	1
426	6.0	CS4	1
438	6.0	CS4	1
