onset	duration	trial_type	correct
4	6.0	MS1	1
18	6.0	MS4	1
30	6.0	MS2	1
46	6.0	CS1	1
58	6.0	MS1	1
68	6.0	CS2	1
80	6.0	MS3	1
90	6.0	CS4	1
100	6.0	CS3	1
110	6.0	MS4	1
120	6.0	MS1	1
130	6.0	MS2	1
140	6.0	CS4	1
154	6.0	CS2	1
164	6.0	CS3	1
174	6.0	MS2	1
184	6.0	CS3	1
194	6.0	CS4	0
204	6.0	MS4	1
214	6.0	CS1	1
224	6.0	MS3	1
236	6.0	MS3	1
248	6.0	CS1	1
258	6.0	CS4	1
268	6.0	MS1	0
280	6.0	CS2	1
294	6.0	MS3	1
304	6.0	MS4	1
316	6.0	CS4	1
326	6.0	MS3	1
336	6.0	CS2	1
346	6.0	MS2	1
356	6.0	CS2	1
366	6.0	MS1	1
376	6.0	CS1	1
388	6.0	MS2	1
400	6.0	MS4	1
412	6.0	CS1	1
426	6.0	CS3	1
438	6.0	CS3	1
