onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS3	0
26	6.0	MS1	0
38	6.0	MS4	1
48	6.0	CS1	1
58	6.0	CS3	1
68	6.0	MS3	0
78	6.0	CS2	1
88	6.0	CS2	1
98	6.0	MS2	1
108	6.0	CS3	0
122	6.0	MS1	1
132	6.0	CS1	1
142	6.0	CS2	1
152	6.0	MS4	1
164	6.0	MS2	1
174	6.0	MS4	1
184	6.0	MS1	1
194	6.0	CS2	1
206	6.0	MS1	0
220	6.0	MS2	1
232	6.0	CS1	0
246	6.0	MS4	0
256	6.0	MS2	1
268	6.0	CS4	1
278	6.0	MS3	1
288	6.0	CS3	1
300	6.0	MS3	0
314	6.0	CS2	0
324	6.0	CS4	0
334	6.0	CS4	1
344	6.0	MS2	1
356	6.0	MS4	0
366	6.0	CS3	1
376	6.0	CS1	0
386	6.0	CS4	1
400	6.0	CS4	0
414	6.0	CS3	1
428	6.0	MS3	1
438	6.0	CS1	1
