onset	duration	trial_type	correct
4	6.0	MS3	1
14	6.0	MS4	1
24	6.0	MS1	1
34	6.0	CS3	1
44	6.0	CS2	1
54	6.0	CS3	1
66	6.0	CS1	1
76	6.0	MS1	1
86	6.0	CS2	1
96	6.0	CS1	1
108	6.0	CS1	0
122	6.0	CS2	1
134	6.0	MS2	0
144	6.0	CS2	1
156	6.0	MS4	1
166	6.0	MS4	1
178	6.0	MS1	1
188	6.0	MS2	1
198	6.0	MS1	1
210	6.0	MS3	1
224	6.0	CS4	0
238	6.0	MS2	1
248	6.0	MS3	1
258	6.0	CS2	1
268	6.0	MS3	1
280	6.0	MS3	1
290	6.0	CS1	1
300	6.0	CS4	1
310	6.0	CS4	1
322	6.0	MS2	1
338	6.0	CS1	1
348	6.0	CS3	1
358	6.0	CS4	1
368	6.0	MS1	1
382	6.0	MS4	1
392	6.0	CS3	1
404	6.0	MS2	1
416	6.0	CS3	1
428	6.0	MS4	1
438	6.0	CS4	1
