onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS3	1
26	6.0	CS4	1
36	6.0	MS1	1
46	6.0	MS2	1
56	6.0	MS3	1
68	6.0	CS2	1
82	6.0	MS4	1
92	6.0	CS1	1
102	6.0	CS3	1
112	6.0	MS3	1
122	6.0	MS1	1
136	6.0	CS3	0
148	6.0	CS3	1
158	6.0	MS4	1
172	6.0	CS1	1
188	6.0	MS3	1
198	6.0	CS1	0
212	6.0	MS1	1
222	6.0	CS4	1
232	6.0	CS4	1
242	6.0	CS1	1
252	6.0	CS2	1
268	6.0	MS2	0
278	6.0	MS4	1
288	6.0	CS4	0
302	6.0	MS1	1
314	6.0	CS2	1
324	6.0	CS2	1
334	6.0	MS3	1
344	6.0	CS3	1
354	6.0	CS3	1
364	6.0	MS2	1
374	6.0	CS2	1
384	6.0	CS4	1
396	6.0	CS1	0
406	6.0	MS1	1
416	6.0	MS4	1
428	6.0	MS2	1
438	6.0	MS2	1
